internal:subfile,tortilla:id,tortilla:file_format,tortilla:data_split,tortilla:offset,tortilla:length,stac:crs,stac:geotransform,stac:raster_shape,stac:time_start,stac:time_end,stac:centroid,rai:ele,rai:cisi,rai:gdp,rai:hdi,rai:gmi,rai:pop,rai:admin0,rai:admin1,rai:admin2,roi_id,old_roi_id,equi_id,equi_zone,label_type,s2_id,real_proj_shape,s2_mean_solar_azimuth_angle,s2_mean_solar_zenith_angle,thick_percentage,thin_percentage,cloud_shadow_percentage,clear_percentage,s2_l2a_gee,crs,width,height,transform.a,transform.b,transform.c,transform.d,transform.e,transform.f
"/vsisubfile/11759540211_1726116,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05385__20181216T035149_20181216T035143_T49UCP,TORTILLA,train,11759540211,1726116,EPSG:32649,"[ 3.61000e+05  1.00000e+01  0.00000e+00  5.34755e+06  0.00000e+00
 -1.00000e+01]",[512 512],1544932478.0,1544932478.0,POINT (109.162238 48.243433),1830.2625732421875,0.0,166137.296875,0.7350000143051147,0.0113695068284869,0.0,Mongolia,Khentii,O'mnodelger,ROI_05385,ROI_5385,AS5120_E1066N0988,AS,nolabel,S2B_MSIL1C_20181216T035149_N0207_R104_T49UCP_20181216T062756,509,169.25384072,17.7546185522,0,0,0,100,20181216T035149_20181216T035143_T48UYU,EPSG:32648,1830,1830,60,0,699960,0,-60,5400000
"/vsisubfile/731394016_1697066,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05390__20181226T035149_20181226T035148_T49UES,TORTILLA,train,731394016,1697066,EPSG:32649,"[ 5.36350e+05  1.00000e+01  0.00000e+00  5.62592e+06  0.00000e+00
 -1.00000e+01]",[512 512],1545796428.0,1545796428.0,POINT (111.551682 50.760705),1147.69970703125,0.0,0.0,0.7591798305511475,0.0216432698071002,0.0,Russia,Zabaykalsky Krai,Ulyotovsky District,ROI_05390,ROI_5390,AS5120_E1087N1049,AS,scribble,S2B_MSIL1C_20181226T035149_N0207_R104_T49UES_20181226T063919,509,170.63746703,15.1721223573,0,0,0,100,20181226T035149_20181226T035148_T49UES,EPSG:32649,1830,1830,60,0,499980,0,-60,5700000
"/vsisubfile/11765813758_1214226,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05392__20190302T031641_20190302T032108_T50ULU,TORTILLA,train,11765813758,1214226,EPSG:32650,"[ 3.60800e+05  1.00000e+01  0.00000e+00  5.35089e+06  0.00000e+00
 -1.00000e+01]",[512 512],1551497070.0,1551497070.0,POINT (115.158467 48.273424),789.9381103515625,0.0,7068.94140625,0.7350000143051147,0.0026726927608251,1.390807,Mongolia,Dornod,Bayantu'men,ROI_05392,ROI_5392,AS5120_E1150N1009,AS,nolabel,S2A_MSIL1C_20190302T031641_N0207_R118_T50ULU_20190302T065343,509,160.034496181,32.4571334306,0,0,0,100,20190302T031641_20190302T032108_T49UGP,EPSG:32649,1830,1830,60,0,699960,0,-60,5400000
"/vsisubfile/11763996639_1817119,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05391__20190223T032731_20190223T033223_T49UGQ,TORTILLA,train,11763996639,1817119,EPSG:32649,"[ 8.04390e+05  1.00000e+01  0.00000e+00  5.44712e+06  0.00000e+00
 -1.00000e+01]",[512 512],1550892856.0,1550892856.0,POINT (115.20364 49.077263),772.6639404296875,0.0,247412.953125,0.7350000143051147,0.0011469699675217,0.0,Mongolia,Dornod,Gurvanzagal,ROI_05391,ROI_5391,AS5120_E1146N1026,AS,nolabel,S2A_MSIL1C_20190223T032731_N0207_R018_T49UGQ_20190223T070352,509,162.651099483,29.4207489217,0,0,0,100,20190223T032731_20190223T033223_T49UGQ,EPSG:32649,1830,1830,60,0,699960,0,-60,5500020
"/vsisubfile/11767027984_1254262,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05393__20190814T031549_20190814T031915_T50TLT,TORTILLA,train,11767027984,1254262,EPSG:32650,"[ 3.58240e+05  1.00000e+01  0.00000e+00  5.24317e+06  0.00000e+00
 -1.00000e+01]",[512 512],1565753096.0,1565753096.0,POINT (115.158536 47.304164),807.4906005859375,0.0,7068.94140625,0.7350000143051147,0.0002177453716285,0.0,Mongolia,Dornod,Matad,ROI_05393,ROI_5393,AS5120_E1156N0988,AS,nolabel,S2B_MSIL1C_20190814T031549_N0208_R118_T50TLT_20190814T065254,509,154.395181352,54.8672214135,0,0,0,100,20190814T031549_20190814T031915_T50TLT,EPSG:32650,1830,1830,60,0,300000,0,-60,5300040
"/vsisubfile/11769954371_1761627,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05396__20181220T033139_20181220T033200_T50UMA,TORTILLA,train,11769954371,1761627,EPSG:32650,"[ 4.49600e+05  1.00000e+01  0.00000e+00  5.55576e+06  0.00000e+00
 -1.00000e+01]",[512 512],1545276834.0,1545276834.0,POINT (116.330672 50.129107),710.9094848632812,0.0,969521.5,0.7591798305511475,0.1090695261955261,0.0,Russia,Zabaykalsky Krai,Borzinsky District,ROI_05396,ROI_5396,AS5120_E1155N1053,AS,nolabel,S2B_MSIL1C_20181220T033139_N0207_R018_T50UMA_20181220T060651,509,170.942314687,16.0371806814,0,0,0,100,20181220T033139_20181220T033200_T50UMA,EPSG:32650,1830,1830,60,0,399960,0,-60,5600040
"/vsisubfile/11768282246_1672125,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05394__20181219T031131_20181219T031126_T50UNA,TORTILLA,train,11768282246,1672125,EPSG:32650,"[ 5.62580e+05  1.00000e+01  0.00000e+00  5.53984e+06  0.00000e+00
 -1.00000e+01]",[512 512],1545189233.0,1545189233.0,POINT (117.908636 49.984294),676.6422729492188,0.0003748669223388,614818.5,0.7591798305511475,0.0249893125146627,0.0,Russia,Zabaykalsky Krai,Krasnokamensky District,ROI_05394,ROI_5394,AS5120_E1177N1056,AS,nolabel,S2A_MSIL1C_20181219T031131_N0207_R075_T50UNA_20181219T045749,509,167.638671375,15.6395123387,0,0,0,100,20181219T031131_20181219T031126_T50UNA,EPSG:32650,1830,1830,60,0,499980,0,-60,5600040
"/vsisubfile/11771715998_1414152,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05397__20200727T032541_20200727T033034_T50UMC,TORTILLA,train,11771715998,1414152,EPSG:32650,"[ 4.57510e+05  1.00000e+01  0.00000e+00  5.74195e+06  0.00000e+00
 -1.00000e+01]",[512 512],1595820816.0,1595820816.0,POINT (116.420883 51.803933),502.3196105957031,0.0025398791936166,5486073.0,0.7591798305511475,0.0206232499331235,0.0,Russia,Zabaykalsky Krai,Nerchinsky District,ROI_05397,ROI_5397,AS5120_E1145N1088,AS,nolabel,S2A_MSIL1C_20200727T032541_N0209_R018_T50UMC_20200727T062703,509,159.664918118751,55.956947979239,0,0,0,100,20200727T032541_20200727T033034_T50UMC,EPSG:32650,1830,1830,60,0,399960,0,-60,5800020
"/vsisubfile/11773130150_1444279,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05398__20190918T031541_20190918T032028_T50UME,TORTILLA,train,11773130150,1444279,EPSG:32650,"[ 4.53070e+05  1.00000e+01  0.00000e+00  5.93358e+06  0.00000e+00
 -1.00000e+01]",[512 512],1568776984.0,1568776984.0,POINT (116.33068 53.526227),759.2117919921875,0.0,0.0,0.7591798305511475,0.0004395461000967,0.0,Russia,Zabaykalsky Krai,Tungokochensky District,ROI_05398,ROI_5398,AS5120_E1133N1124,AS,nolabel,S2A_MSIL1C_20190918T031541_N0208_R118_T50UME_20190918T065348,509,165.459711969,37.4927977897,0,0,0,100,20190918T031541_20190918T032028_T50UME,EPSG:32650,1830,1830,60,0,399960,0,-60,6000000
"/vsisubfile/11774574429_1926555,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05399__20181220T033139_20181220T033200_T50UNE,TORTILLA,train,11774574429,1926555,EPSG:32650,"[ 5.24800e+05  1.00000e+01  0.00000e+00  5.93345e+06  0.00000e+00
 -1.00000e+01]",[512 512],1545276773.0,1545276773.0,POINT (117.412723 53.52622),1229.516357421875,0.0,295585.84375,0.7591798305511475,0.0003129401884507,0.0,Russia,Zabaykalsky Krai,Tungokochensky District,ROI_05399,ROI_5399,AS5120_E1146N1128,AS,nolabel,S2B_MSIL1C_20181220T033139_N0207_R018_T50UNE_20181220T060651,509,172.212981717,12.5901065879,0,0,0,100,20181220T033139_20181220T033200_T50UNE,EPSG:32650,1830,1830,60,0,499980,0,-60,6000000
"/vsisubfile/11776500984_1907656,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05400__20181215T033131_20181215T033131_T50UNF,TORTILLA,train,11776500984,1907656,EPSG:32650,"[ 5.59230e+05  1.00000e+01  0.00000e+00  6.03993e+06  0.00000e+00
 -1.00000e+01]",[512 512],1544844755.0,1544844755.0,POINT (117.953669 54.480203),1259.4468994140625,0.0,0.0,0.7591798305511475,2.3624805180588737e-05,0.0,Russia,Zabaykalsky Krai,Tungiro-Olyokminsky District,ROI_05400,ROI_5400,AS5120_E1146N1150,AS,nolabel,S2A_MSIL1C_20181215T033131_N0207_R018_T50UNF_20181215T051923,509,172.74281702,11.9082068196,0,0,0,100,20181215T033131_20181215T033131_T50UNF,EPSG:32650,1830,1830,60,0,499980,0,-60,6100020
"/vsisubfile/10097022347_1290015,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0004.part.taco",ROI_05401__20200702T032539_20200702T032644_T50UMF,TORTILLA,validation,10097022347,1290015,EPSG:32650,[ 4.5139e+05  1.0000e+01  0.0000e+00  6.0630e+06  0.0000e+00 -1.0000e+01],[512 512],1593660771.0,1593660771.0,POINT (116.28562 54.68919),1077.1146240234375,0.0,0.0,0.7649457454681396,5.92448195675388e-05,0.0,Russia,Buryatia,Bauntovsky Rayon,ROI_05401,ROI_5401,AS5120_E1125N1148,AS,scribble,S2B_MSIL1C_20200702T032539_N0209_R018_T50UMF_20200702T062512,509,160.129861666735,57.2937673628302,0,0,0,100,20200702T032539_20200702T032644_T50UMF,EPSG:32650,1830,1830,60,0,399960,0,-60,6100020
"/vsisubfile/11780129198_1865686,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05404__20190115T035119_20190115T035113_T50VMM,TORTILLA,train,11780129198,1865686,EPSG:32650,"[ 4.59890e+05  1.00000e+01  0.00000e+00  6.63207e+06  0.00000e+00
 -1.00000e+01]",[512 512],1547524281.0,1547524281.0,POINT (116.330786 59.801639),773.6146240234375,0.0,0.0,0.7899314165115356,6.934628618182614e-05,0.0,Russia,Irkutsk Oblast,Бодайбинский район,ROI_05404,ROI_5404,AS5120_E1090N1255,AS,nolabel,S2B_MSIL1C_20190115T035119_N0207_R104_T50VMM_20190115T062812,509,172.194860427,8.5928504349,0,0,0,100,20190115T035119_20190115T035113_T50VMM,EPSG:32650,1830,1830,60,0,399960,0,-60,6700020
"/vsisubfile/11778408640_1720558,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05402__20181217T032129_20181217T032130_T50VNH,TORTILLA,train,11778408640,1720558,EPSG:32650,"[ 5.51060e+05  1.00000e+01  0.00000e+00  6.22819e+06  0.00000e+00
 -1.00000e+01]",[512 512],1545016932.0,1545016932.0,POINT (117.863604 56.172641),1582.498046875,0.0,0.0,0.7591798305511475,0.0002091786591336,0.0,Russia,Zabaykalsky Krai,Kalarsky District,ROI_05402,ROI_5402,AS5120_E1133N1185,AS,nolabel,S2B_MSIL1C_20181217T032129_N0207_R118_T50VNH_20181217T061226,509,170.191619895,9.806172253,0,0,0,100,20181217T032129_20181217T032130_T50VNH,EPSG:32650,1830,1830,60,0,499980,0,-60,6300000
"/vsisubfile/739041636_1304814,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05405__20190616T033541_20190616T033835_T50VMQ,TORTILLA,train,739041636,1304814,EPSG:32650,"[ 4.63010e+05  1.00000e+01  0.00000e+00  6.93696e+06  0.00000e+00
 -1.00000e+01]",[512 512],1560656441.0,1560656441.0,POINT (116.330794 62.538946),252.19525146484372,0.0,278392.90625,0.8110731244087219,1.4592425941373222e-05,0.0,Russia,Sakha Republic,Suntarsky Ulus,ROI_05405,ROI_5405,AS5120_E1071N1312,AS,scribble,S2A_MSIL1C_20190616T033541_N0207_R061_T50VMQ_20190616T062756,509,167.232845875,50.2434431914,0,0,0,100,20190616T033541_20190616T033835_T50VMQ,EPSG:32650,1830,1830,60,0,399960,0,-60,7000020
"/vsisubfile/11781994884_1300876,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05406__20190617T035549_20190617T035544_T50VLR,TORTILLA,train,11781994884,1300876,EPSG:32650,"[ 3.52450e+05  1.00000e+01  0.00000e+00  7.05838e+06  0.00000e+00
 -1.00000e+01]",[512 512],1560744033.0,1560744033.0,POINT (114.076588 63.60057),309.3998718261719,0.0,123730.1875,0.8110731244087219,6.408140507119242e-06,0.0,Russia,Sakha Republic,Suntarsky Ulus,ROI_05406,ROI_5406,AS5120_E1042N1328,AS,nolabel,S2B_MSIL1C_20190617T035549_N0207_R004_T50VLR_20190617T065057,509,171.509031983,49.6627703742,0,0,0,100,20190617T035549_20190617T035544_T49VFL,EPSG:32649,1830,1830,60,0,600000,0,-60,7100040
"/vsisubfile/11783295760_1198893,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05409__20190722T035541_20190722T035542_T50WNT,TORTILLA,train,11783295760,1198893,EPSG:32650,"[ 5.41990e+05  1.00000e+01  0.00000e+00  7.23968e+06  0.00000e+00
 -1.00000e+01]",[512 512],1563767991.0,1563767991.0,POINT (117.953825 65.254183),233.48513793945312,0.0,556785.8125,0.8110731244087219,3.467961505521089e-05,0.0,Russia,Sakha Republic,Nyurbinsky Ulus,ROI_05409,ROI_5409,AS5120_E1065N1374,AS,nolabel,S2A_MSIL1C_20190722T035541_N0208_R004_T50WNT_20190723T093750,509,175.41046267,44.9523961414,0,0,0,100,20190722T035541_20190722T035542_T50WNT,EPSG:32650,1830,1830,60,0,499980,0,-60,7300020
"/vsisubfile/10997858360_1814703,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0000.part.taco",ROI_05408__20190218T041831_20190218T041825_T49WFN,TORTILLA,train,10997858360,1814703,EPSG:32649,"[ 6.35370e+05  1.00000e+01  0.00000e+00  7.22992e+06  0.00000e+00
 -1.00000e+01]",[512 512],1550463588.0,1550463588.0,POINT (113.941253 65.140802),331.6628723144531,0.0010386710371805,0.0,0.8110731244087219,1.622731105044295e-07,0.0,Russia,Sakha Republic,Olenyoksky Ulus,ROI_05408,ROI_5408,AS5120_E1031N1360,AS,high,S2A_MSIL1C_20190218T041831_N0207_R090_T49WFN_20190218T060620,509,175.77376173,12.8973610457,0,0,0,100,20190218T041831_20190218T041825_T49WFN,EPSG:32649,1830,1830,60,0,600000,0,-60,7300020
"/vsisubfile/11010639820_1324229,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0000.part.taco",ROI_05410__20200611T035539_20200611T035539_T49WFP,TORTILLA,train,11010639820,1324229,EPSG:32649,"[ 6.44900e+05  1.00000e+01  0.00000e+00  7.33225e+06  0.00000e+00
 -1.00000e+01]",[512 512],1591847985.0,1591847985.0,POINT (114.25696 66.053365),435.62115478515625,0.0,0.0,0.8110731244087219,1.0539702998357823e-05,0.0,Russia,Sakha Republic,Olenyoksky Ulus,ROI_05410,ROI_5410,AS5120_E1027N1380,AS,high,S2B_MSIL1C_20200611T035539_N0209_R004_T49WFP_20200611T064246,509,172.54532860273,46.7756066855315,0,0,0,100,20200611T035539_20200611T035539_T49WFP,EPSG:32649,1830,1830,60,0,600000,0,-60,7400040
"/vsisubfile/756097601_1282901,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05411__20190723T041559_20190723T041557_T49WFQ,TORTILLA,train,756097601,1282901,EPSG:32649,"[ 6.30930e+05  1.00000e+01  0.00000e+00  7.44955e+06  0.00000e+00
 -1.00000e+01]",[512 512],1563855573.0,1563855573.0,POINT (114.07651 67.1104),434.5357055664063,0.0,0.0,0.8110731244087219,6.981889328017132e-06,0.0,Russia,Sakha Republic,Olenyoksky Ulus,ROI_05411,ROI_5411,AS5120_E1019N1401,AS,scribble,S2B_MSIL1C_20190723T041559_N0208_R090_T49WFQ_20190723T065713,509,177.222811972,43.0286024974,0,0,0,100,20190723T041559_20190723T041557_T49WFQ,EPSG:32649,1830,1830,60,0,600000,0,-60,7500000
"/vsisubfile/11784494653_1255678,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05412__20190806T035549_20190806T035544_T50WPV,TORTILLA,train,11784494653,1255678,EPSG:32650,"[ 6.28340e+05  1.00000e+01  0.00000e+00  7.45919e+06  0.00000e+00
 -1.00000e+01]",[512 512],1565063960.0,1565063960.0,POINT (120.027733 67.197891),330.730224609375,0.0,0.0,0.8110731244087219,1.5721226986897818e-07,0.0,Russia,Sakha Republic,Zhigansky Ulus,ROI_05412,ROI_5412,AS5120_E1066N1420,AS,nolabel,S2B_MSIL1C_20190806T035549_N0208_R004_T50WPV_20190806T063812,509,178.651744372,39.6958884698,0,0,0,100,20190806T035549_20190806T035544_T50WPV,EPSG:32650,1830,1830,60,0,600000,0,-60,7500000
"/vsisubfile/11785750331_1284269,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05413__20190722T035541_20190722T035542_T50WPA,TORTILLA,train,11785750331,1284269,EPSG:32650,"[ 6.20980e+05  1.00000e+01  0.00000e+00  7.53194e+06  0.00000e+00
 -1.00000e+01]",[512 512],1563767944.0,1563767944.0,POINT (119.937431 67.852738),321.9561462402344,0.0,0.0,0.8110731244087219,0.000198255671421,0.0,Russia,Sakha Republic,Zhigansky Ulus,ROI_05413,ROI_5413,AS5120_E1060N1433,AS,nolabel,S2A_MSIL1C_20190722T035541_N0208_R004_T50WPA_20190723T093750,509,178.562295943,42.350872677,0,0,0,100,20190722T035541_20190722T035542_T50WPA,EPSG:32650,1830,1830,60,0,600000,0,-60,7600020
"/vsisubfile/11787034600_1272230,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05414__20190722T035541_20190722T035542_T50WPB,TORTILLA,train,11787034600,1272230,EPSG:32650,"[ 6.18200e+05  1.00000e+01  0.00000e+00  7.62863e+06  0.00000e+00
 -1.00000e+01]",[512 512],1563767931.0,1563767931.0,POINT (119.982538 68.719991),180.513671875,0.0,30932.546875,0.8110731244087219,1.1654626177914906e-05,0.0,Russia,Sakha Republic,Olenyoksky Ulus,ROI_05414,ROI_5414,AS5120_E1053N1451,AS,nolabel,S2A_MSIL1C_20190722T035541_N0208_R004_T50WPB_20190723T093750,509,178.696003617,41.4568420756,0,0,0,100,20190722T035541_20190722T035542_T50WPB,EPSG:32650,1830,1830,60,0,600000,0,-60,7700040
"/vsisubfile/11788306830_1834411,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05417__20190607T053649_20190607T053649_T45WXS,TORTILLA,train,11788306830,1834411,EPSG:32645,"[ 6.95520e+05  1.00000e+01  0.00000e+00  7.63359e+06  0.00000e+00
 -1.00000e+01]",[512 512],1559885987.0,1559885987.0,POINT (91.894951 68.719983),474.0827026367188,0.0,0.0,0.820682942867279,2.084146035485901e-05,0.0,Russia,Krasnoyarsk Krai,Taymyrsky Dolgano-Nenetsky District,ROI_05417,ROI_5417,AS5120_E0830N1412,AS,nolabel,S2B_MSIL1C_20190607T053649_N0207_R005_T45WXS_20190607T082448,509,175.01713085,43.7871704085,0,0,0,100,20190607T053649_20190607T053649_T45WXS,EPSG:32645,1830,1830,60,0,600000,0,-60,7700040
"/vsisubfile/11019499326_1302687,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0000.part.taco",ROI_05420__20200722T064629_20200722T064811_T44WNC,TORTILLA,train,11019499326,1302687,EPSG:32644,"[ 5.47450e+05  1.00000e+01  0.00000e+00  7.73594e+06  0.00000e+00
 -1.00000e+01]",[512 512],1595400573.0,1595400573.0,POINT (82.291919 69.70388),113.51276397705078,0.0,0.0,0.820682942867279,2.504565054550767e-05,0.0,Russia,Krasnoyarsk Krai,Taymyrsky Dolgano-Nenetsky District,ROI_05420,ROI_5420,AS5120_E0757N1441,AS,high,S2B_MSIL1C_20200722T064629_N0209_R020_T44WNC_20200722T094430,509,183.939921885951,40.3147660078595,0,0,0,100,20200722T064629_20200722T064811_T44WNC,EPSG:32644,1830,1830,60,0,499980,0,-60,7800000
"/vsisubfile/11793293475_1377925,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05422__20190809T063631_20190809T063630_T44WPC,TORTILLA,train,11793293475,1377925,EPSG:32644,"[ 6.15650e+05  1.00000e+01  0.00000e+00  7.75229e+06  0.00000e+00
 -1.00000e+01]",[512 512],1565332771.0,1565332771.0,POINT (84.072736 69.828551),35.84861755371094,0.000148377853534,0.0,0.820682942867279,0.0007511276053264,0.0,Russia,Krasnoyarsk Krai,Taymyrsky Dolgano-Nenetsky District,ROI_05422,ROI_5422,AS5120_E0771N1442,AS,nolabel,S2A_MSIL1C_20190809T063631_N0208_R120_T44WPC_20190809T080107,509,184.175928132,36.0992101737,0,0,0,100,20190809T063631_20190809T063630_T44WPC,EPSG:32644,1830,1830,60,0,600000,0,-60,7800000
"/vsisubfile/11790141241_1566328,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05419__20200319T064621_20200319T064700_T43WFT,TORTILLA,train,11790141241,1566328,EPSG:32643,[ 6.7801e+05  1.0000e+01  0.0000e+00  7.7353e+06  0.0000e+00 -1.0000e+01],[512 512],1584600577.0,1584600577.0,POINT (79.654538 69.641177),26.428936004638672,0.0,0.0,0.820682942867279,2.984373350045644e-05,0.0,Russia,Krasnoyarsk Krai,Taymyrsky Dolgano-Nenetsky District,ROI_05419,ROI_5419,AS5120_E0737N1443,AS,nolabel,S2A_MSIL1C_20200319T064621_N0209_R020_T43WFT_20200319T084929,509,179.472759808935,19.8860631711088,0,0,0,100,20200319T064621_20200319T064700_T43WFT,EPSG:32643,1830,1830,60,0,600000,0,-60,7800000
"/vsisubfile/11794671400_1299284,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05423__20200710T060639_20200710T060633_T44WPC,TORTILLA,train,11794671400,1299284,EPSG:32644,"[ 6.67260e+05  1.00000e+01  0.00000e+00  7.73626e+06  0.00000e+00
 -1.00000e+01]",[512 512],1594361375.0,1594361375.0,POINT (85.380252 69.656878),25.633560180664062,0.0,0.0,0.820682942867279,0.0017749168910086,0.0,Russia,Krasnoyarsk Krai,Taymyrsky Dolgano-Nenetsky District,ROI_05423,ROI_5423,AS5120_E0780N1436,AS,nolabel,S2B_MSIL1C_20200710T060639_N0209_R134_T44WPC_20200710T080325,509,175.063349905672,42.3367521913,0,0,0,100,20200710T060639_20200710T060633_T44WPC,EPSG:32644,1830,1830,60,0,600000,0,-60,7800000
"/vsisubfile/11791707569_1585906,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05421__20190521T063631_20190521T063629_T44WND,TORTILLA,train,11791707569,1585906,EPSG:32644,"[ 5.55900e+05  1.00000e+01  0.00000e+00  7.81504e+06  0.00000e+00
 -1.00000e+01]",[512 512],1558420764.0,1558420764.0,POINT (82.562491 70.411189),3.785207748413086,0.0,0.0,0.820682942867279,8.543275180272758e-05,0.0,Russia,Krasnoyarsk Krai,Taymyrsky Dolgano-Nenetsky District,ROI_05421,ROI_5421,AS5120_E0762N1456,AS,nolabel,S2A_MSIL1C_20190521T063631_N0207_R120_T44WND_20190521T094626,509,183.888764193,39.3954876453,0,0,0,100,20190521T063631_20190521T063629_T44WND,EPSG:32644,1830,1830,60,0,499980,0,-60,7900020
"/vsisubfile/11795970684_1360404,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05424__20190821T062639_20190821T062745_T45WVT,TORTILLA,train,11795970684,1360404,EPSG:32645,"[ 4.75500e+05  1.00000e+01  0.00000e+00  7.70744e+06  0.00000e+00
 -1.00000e+01]",[512 512],1566368973.0,1566368973.0,POINT (86.439892 69.452144),92.69091033935548,0.0,0.0,0.820682942867279,0.118201807141304,0.0,Russia,Krasnoyarsk Krai,Taymyrsky Dolgano-Nenetsky District,ROI_05424,ROI_5424,AS5120_E0788N1431,AS,nolabel,S2B_MSIL1C_20190821T062639_N0208_R077_T45WVT_20190821T092642,509,182.786508389,32.3568515169,0,0,0,100,20190821T062639_20190821T062745_T45WVT,EPSG:32645,1830,1830,60,0,399960,0,-60,7800000
"/vsisubfile/11797331088_1260323,/vsicurl/https://huggingface.co/datasets/tacofoundation/cloudsen12/resolve/main/cloudsen12-l1c.0001.part.taco",ROI_05425__20200728T070629_20200728T070623_T43WFU,TORTILLA,train,11797331088,1260323,EPSG:32643,"[ 6.33520e+05  1.00000e+01  0.00000e+00  7.87425e+06  0.00000e+00
 -1.00000e+01]",[512 512],1595920164.0,1595920164.0,POINT (78.730319 70.911281),13.993550300598145,0.0,0.0,0.8523955345153809,4.180217001703568e-05,0.0,Russia,Yamalo-Nenets Autonomous Okrug,Tazovsky Rayon,ROI_05425,ROI_5425,AS5120_E0736N1472,AS,nolabel,S2B_MSIL1C_20200728T070629_N0209_R106_T43WFU_20200728T091607,509,185.928674285449,38.1007210717553,0,0,0,100,20200728T070629_20200728T070623_T43WFU,EPSG:32643,1830,1830,60,0,600000,0,-60,7900020
