id_general,id,neon_gee,neon_date,crs,width,height,transform.a,transform.b,transform.c,transform.d,transform.e,transform.f,lon,lat,null_percent,cs_cdf,s2_date,diff_days,s2_l2a_gee,lr_path_dir,lr_60_path_dir,hr_path_dir,hr_path_dir_mini,sr_path_dir_mini,hr_60_path_dir_mini,sr_60_path_dir_mini,sr_corr_60_path_dir_mini,null_s2,land_cover
2022_STEI_5,2022_STEI_5__2_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_STEI_5,2022-06-09,EPSG:32616,2560,2560,1.0,0.0,297580.0,0.0,-1.0,5044900.0,-89.57532583274627,45.51707767483766,0.0,0.9254901960784314,2022-05-06,34,20220506T165839_20220506T170710_T15TYL,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_STEI_5__2_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_STEI_5__2_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_STEI_5__2_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_STEI_5__2_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_STEI_5__2_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_STEI_5__2_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_STEI_5__2_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_STEI_5__2_1.tif,0.0,Tree cover
2022_STEI_5,2022_STEI_5__2_2,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_STEI_5,2022-06-09,EPSG:32616,2560,2560,1.0,0.0,300140.0,0.0,-1.0,5044900.0,-89.54258120282726,45.51781168823787,0.0,0.9254901960784314,2022-05-06,34,20220506T165839_20220506T170710_T15TYL,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_STEI_5__2_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_STEI_5__2_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_STEI_5__2_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_STEI_5__2_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_STEI_5__2_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_STEI_5__2_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_STEI_5__2_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_STEI_5__2_2.tif,0.0,Tree cover
2022_STEI_5,2022_STEI_5__3_0,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_STEI_5,2022-06-09,EPSG:32616,2560,2560,1.0,0.0,295020.0,0.0,-1.0,5042340.0,-89.60700574933219,45.49331529449114,14.335710496563877,0.9254901960784314,2022-05-06,34,20220506T165839_20220506T170710_T15TYL,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_STEI_5__3_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_STEI_5__3_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_STEI_5__3_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_STEI_5__3_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_STEI_5__3_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_STEI_5__3_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_STEI_5__3_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_STEI_5__3_0.tif,0.0,Tree cover
2022_STEI_5,2022_STEI_5__3_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_STEI_5,2022-06-09,EPSG:32616,2560,2560,1.0,0.0,297580.0,0.0,-1.0,5042340.0,-89.57427570582163,45.4940580913913,0.0,0.9254901960784314,2022-05-06,34,20220506T165839_20220506T170710_T15TYL,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_STEI_5__3_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_STEI_5__3_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_STEI_5__3_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_STEI_5__3_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_STEI_5__3_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_STEI_5__3_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_STEI_5__3_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_STEI_5__3_1.tif,0.0,Tree cover
2022_STEI_5,2022_STEI_5__4_0,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_STEI_5,2022-06-09,EPSG:32616,2560,2560,1.0,0.0,295020.0,0.0,-1.0,5039780.0,-89.60594359311389,45.47029619164265,10.837765984032462,0.9215686274509804,2022-05-06,34,20220506T165839_20220506T170710_T15TYL,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_STEI_5__4_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_STEI_5__4_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_STEI_5__4_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_STEI_5__4_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_STEI_5__4_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_STEI_5__4_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_STEI_5__4_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_STEI_5__4_0.tif,0.0,Tree cover
2022_STEI_5,2022_STEI_5__4_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_STEI_5,2022-06-09,EPSG:32616,2560,2560,1.0,0.0,297580.0,0.0,-1.0,5039780.0,-89.57322684848428,45.47103839584496,0.0,0.9215686274509804,2022-05-06,34,20220506T165839_20220506T170710_T15TYL,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_STEI_5__4_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_STEI_5__4_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_STEI_5__4_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_STEI_5__4_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_STEI_5__4_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_STEI_5__4_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_STEI_5__4_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_STEI_5__4_1.tif,0.0,Tree cover
2022_STEI_5,2022_STEI_5__5_0,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_STEI_5,2022-06-09,EPSG:32616,2560,2560,1.0,0.0,295020.0,0.0,-1.0,5037220.0,-89.60488272062781,45.44727697624487,11.341716901475776,0.9215686274509804,2022-05-06,34,20220506T165839_20220506T170710_T15TYL,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_STEI_5__5_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_STEI_5__5_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_STEI_5__5_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_STEI_5__5_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_STEI_5__5_0.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_STEI_5__5_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_STEI_5__5_0.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_STEI_5__5_0.tif,0.0,Tree cover
2022_STEI_5,2022_STEI_5__5_1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_STEI_5,2022-06-09,EPSG:32616,2560,2560,1.0,0.0,297580.0,0.0,-1.0,5037220.0,-89.57217925885003,45.44801858822727,3.348827274456357,0.9137254901960784,2022-06-27,18,20220627T164851_20220627T165513_T15TYL,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_STEI_5__5_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_STEI_5__5_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_STEI_5__5_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_STEI_5__5_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_STEI_5__5_1.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_STEI_5__5_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_STEI_5__5_1.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_STEI_5__5_1.tif,0.0,Tree cover
2022_STEI_5,2022_STEI_5__5_2,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_STEI_5,2022-06-09,EPSG:32616,2560,2560,1.0,0.0,300140.0,0.0,-1.0,5037220.0,-89.53947453125001,45.44875084591532,8.472787803406346,0.9137254901960784,2022-06-22,13,20220622T164849_20220622T165013_T16TCR,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_STEI_5__5_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_STEI_5__5_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_STEI_5__5_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_STEI_5__5_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_STEI_5__5_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_STEI_5__5_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_STEI_5__5_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_STEI_5__5_2.tif,0.0,Tree cover
2022_STEI_5,2022_STEI_5__5_4,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_STEI_5,2022-06-09,EPSG:32616,2560,2560,1.0,0.0,305260.0,0.0,-1.0,5037220.0,-89.47406134262458,45.45018729463094,0.2668189860878528,0.9098039215686274,2022-06-22,13,20220622T164849_20220622T165013_T16TCR,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_STEI_5__5_4.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_STEI_5__5_4.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_STEI_5__5_4.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_STEI_5__5_4.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_STEI_5__5_4.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_STEI_5__5_4.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_STEI_5__5_4.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_STEI_5__5_4.tif,0.0,Tree cover
2022_SRER_5,2022_SRER_5__1_4,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,EPSG:32612,2560,2560,1.0,0.0,511240.0,0.0,-1.0,3531440.0,-110.86758380416816,31.90722494119685,0.0,0.8980392156862745,2022-08-07,22,20220807T175921_20220807T181138_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__1_4.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_SRER_5__1_4.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_SRER_5__1_4.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__1_4.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__1_4.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__1_4.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__1_4.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__1_4.tif,0.0,Shrubland
2022_SRER_5,2022_SRER_5__1_5,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,EPSG:32612,2560,2560,1.0,0.0,513800.0,0.0,-1.0,3531440.0,-110.84050837018754,31.907193844451843,0.0,0.9058823529411764,2022-07-23,37,20220723T175919_20220723T180701_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__1_5.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_SRER_5__1_5.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_SRER_5__1_5.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__1_5.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__1_5.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__1_5.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__1_5.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__1_5.tif,0.0,Shrubland
2022_SRER_5,2022_SRER_5__1_6,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,EPSG:32612,2560,2560,1.0,0.0,516360.0,0.0,-1.0,3531440.0,-110.8134329818971,31.907156979106947,0.0,0.8941176470588236,2022-09-16,18,20220916T180011_20220916T180742_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__1_6.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_SRER_5__1_6.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_SRER_5__1_6.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__1_6.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__1_6.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__1_6.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__1_6.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__1_6.tif,0.0,Shrubland
2022_SRER_5,2022_SRER_5__1_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,EPSG:32612,2560,2560,1.0,0.0,518920.0,0.0,-1.0,3531440.0,-110.78635764705308,31.907114345198664,0.0,0.8980392156862745,2022-08-17,12,20220817T175921_20220817T181135_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__1_7.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_SRER_5__1_7.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_SRER_5__1_7.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__1_7.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__1_7.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__1_7.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__1_7.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__1_7.tif,0.0,Shrubland
2022_SRER_5,2022_SRER_5__1_8,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,EPSG:32612,2560,2560,1.0,0.0,521480.0,0.0,-1.0,3531440.0,-110.7592823734116,31.907065942769165,30.1020020065706,0.8980392156862745,2022-08-17,12,20220817T175921_20220817T181135_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__1_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_SRER_5__1_8.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_SRER_5__1_8.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__1_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__1_8.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__1_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__1_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__1_8.tif,0.0,Shrubland
2022_SRER_5,2022_SRER_5__2_2,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,EPSG:32612,2560,2560,1.0,0.0,506120.0,0.0,-1.0,3528880.0,-110.92175431513375,31.88417362701844,6.2624285685429,0.9019607843137256,2022-09-26,28,20220926T180121_20220926T181506_T12SVA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__2_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_SRER_5__2_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_SRER_5__2_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__2_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__2_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__2_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__2_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__2_2.tif,0.0,Shrubland
2022_SRER_5,2022_SRER_5__2_5,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,EPSG:32612,2560,2560,1.0,0.0,513800.0,0.0,-1.0,3528880.0,-110.8405481831357,31.884097710580345,0.0,0.8980392156862745,2022-07-23,37,20220723T175919_20220723T180701_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__2_5.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_SRER_5__2_5.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_SRER_5__2_5.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__2_5.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__2_5.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__2_5.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__2_5.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__2_5.tif,0.0,Shrubland
2022_SRER_5,2022_SRER_5__2_6,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,EPSG:32612,2560,2560,1.0,0.0,516360.0,0.0,-1.0,3528880.0,-110.81347955342504,31.884060878168704,0.0,0.8980392156862745,2022-09-16,18,20220916T180011_20220916T180742_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__2_6.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_SRER_5__2_6.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_SRER_5__2_6.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__2_6.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__2_6.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__2_6.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__2_6.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__2_6.tif,0.0,Shrubland
2022_SRER_5,2022_SRER_5__2_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,EPSG:32612,2560,2560,1.0,0.0,518920.0,0.0,-1.0,3528880.0,-110.78641097710586,31.88401828234693,0.0,0.8980392156862745,2022-08-17,12,20220817T175921_20220817T181135_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__2_7.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_SRER_5__2_7.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_SRER_5__2_7.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__2_7.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__2_7.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__2_7.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__2_7.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__2_7.tif,0.0,Shrubland
2022_SRER_5,2022_SRER_5__2_8,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,EPSG:32612,2560,2560,1.0,0.0,521480.0,0.0,-1.0,3528880.0,-110.75934246192637,31.883969923157142,30.0063065150382,0.9019607843137256,2022-08-17,12,20220817T175921_20220817T181135_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__2_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_SRER_5__2_8.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_SRER_5__2_8.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__2_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__2_8.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__2_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__2_8.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__2_8.tif,0.0,Shrubland
2022_SRER_5,2022_SRER_5__3_2,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,EPSG:32612,2560,2560,1.0,0.0,506120.0,0.0,-1.0,3526320.0,-110.92177382969471,31.861077341238257,3.8550130948895536,0.9019607843137256,2022-09-26,28,20220926T180121_20220926T181506_T12SVA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__3_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_SRER_5__3_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_SRER_5__3_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__3_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__3_2.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__3_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__3_2.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__3_2.tif,0.0,Shrubland
2022_SRER_5,2022_SRER_5__3_6,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,EPSG:32612,2560,2560,1.0,0.0,516360.0,0.0,-1.0,3526320.0,-110.81352607156144,31.86096469315239,0.0,0.9019607843137256,2022-08-07,22,20220807T175921_20220807T181138_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__3_6.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_SRER_5__3_6.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_SRER_5__3_6.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__3_6.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__3_6.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__3_6.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__3_6.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__3_6.tif,0.0,Shrubland
2022_SRER_5,2022_SRER_5__3_7,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SRER_5,2022-08-29,EPSG:32612,2560,2560,1.0,0.0,518920.0,0.0,-1.0,3526320.0,-110.78646424601897,31.860922135398507,0.0,0.8980392156862745,2022-09-16,18,20220916T180011_20220916T180742_T12SWA,/data/databases/Julio/sen2neon/s2/GeoTIFF/10-20-60m/2022_SRER_5__3_7.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/60m/2022_SRER_5__3_7.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/10m/2022_SRER_5__3_7.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop/2022_SRER_5__3_7.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_10m_crop/2022_SRER_5__3_7.tif,/data/databases/Julio/sen2neon/neon/GeoTIFF/hr_10m_crop_60/2022_SRER_5__3_7.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_60m_crop/2022_SRER_5__3_7.tif,/data/databases/Julio/sen2neon/s2/GeoTIFF/sr_corr_60m_crop/2022_SRER_5__3_7.tif,0.0,Shrubland
